,Unnamed: 0,title,author,university,link,body
1017,1017,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Gediminas Cepinskas,Lawson Health Research Institute,https://cognit.ca/en/research/project/216338, 
1018,1018,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Christian Lehmann,Dalhousie University,https://cognit.ca/en/research/project/216338, 
1019,1019,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Sean M Bagshaw,University of Alberta,https://cognit.ca/en/research/project/216338, 
1020,1020,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Andrew H Travers,University of Alberta,https://cognit.ca/en/research/project/216338, 
1021,1021,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Thomas Peter S Schricker,McGill University,https://cognit.ca/en/research/project/216338, 
1022,1022,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Simon S Wing,McGill University Health Centre,https://cognit.ca/en/research/project/216338, 
1023,1023,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Salman T Qureshi,McGill University Health Centre,https://cognit.ca/en/research/project/216338, 
1024,1024,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Graham C Thompson,University of Calgary,https://cognit.ca/en/research/project/216338, 
1025,1025,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Beate H Sander,University Health Network,https://cognit.ca/en/research/project/216338, 
1026,1026,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Sanjay Mehta,Western University,https://cognit.ca/en/research/project/216338, 
1027,1027,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Michael Chasse,Centre hospitalier de l'université de Montréal,https://cognit.ca/en/research/project/216338, 
1028,1028,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Sean E Gill,Western University,https://cognit.ca/en/research/project/216338, 
1029,1029,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Donald C Vinh,McGill University Health Centre,https://cognit.ca/en/research/project/216338, 
1030,1030,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Liisa Holsti,University of British Columbia,https://cognit.ca/en/research/project/216338, 
1031,1031,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Brent W Winston,University of Calgary,https://cognit.ca/en/research/project/216338, 
1032,1032,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Guy A Dumont,University of British Columbia,https://cognit.ca/en/research/project/216338, 
1033,1033,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Ahmad Haidar,McGill University,https://cognit.ca/en/research/project/216338, 
1034,1034,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Ponnambalam R Selvaganapathy,McMaster University,https://cognit.ca/en/research/project/216338, 
1035,1035,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Michelle Welsford,McMaster University,https://cognit.ca/en/research/project/216338, 
1036,1036,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Rudolf A Veldhuizen,Western University,https://cognit.ca/en/research/project/216338, 
1037,1037,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Demitrios J Kutsogiannis,University of Alberta,https://cognit.ca/en/research/project/216338, 
1038,1038,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Wendy I Sligl,University of Alberta,https://cognit.ca/en/research/project/216338, 
1039,1039,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Basil J Petrof,McGill University,https://cognit.ca/en/research/project/216338, 
1040,1040,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Dao Nguyen,McGill University,https://cognit.ca/en/research/project/216338, 
1041,1041,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Jason Shahin,McGill University,https://cognit.ca/en/research/project/216338, 
1042,1042,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Sabah N Hussain,McGill University,https://cognit.ca/en/research/project/216338, 
1043,1043,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Robert Ernest W Hancock,University of British Columbia,https://cognit.ca/en/research/project/216338, 
1044,1044,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Alexandra Carter,Dalhousie University,https://cognit.ca/en/research/project/216338, 
1045,1045,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Qingping Feng,Western University,https://cognit.ca/en/research/project/216338, 
1046,1046,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Waleed Alhazzani,McMaster University,https://cognit.ca/en/research/project/216338, 
1047,1047,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Tania Janaudis-Ferreira,McGill University,https://cognit.ca/en/research/project/216338, 
1048,1048,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Srinivas Murthy,University of British Columbia,https://cognit.ca/en/research/project/216338, 
1049,1049,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Stéphanie Chevalier,McGill University,https://cognit.ca/en/research/project/216338, 
1050,1050,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Manish Sadarangani,University of British Columbia,https://cognit.ca/en/research/project/216338, 
1051,1051,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Matthias Görges,University of British Columbia,https://cognit.ca/en/research/project/216338, 
1052,1052,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Hector Wong,Children's Medical Center,https://cognit.ca/en/research/project/216338, 
1053,1053,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Ross E Upshur,University of Toronto,https://cognit.ca/en/research/project/216338, 
1054,1054,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Ryan Zarychanski,University of Manitoba,https://cognit.ca/en/research/project/216338, 
1055,1055,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Juan Zhou,Dalhousie University,https://cognit.ca/en/research/project/216338, 
1056,1056,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Rachel Khadaroo,University of Alberta,https://cognit.ca/en/research/project/216338, 
1057,1057,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Hendrik Poinar,McMaster University,https://cognit.ca/en/research/project/216338, 
1058,1058,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",.M. Mansour S Haeryfar,Western University,https://cognit.ca/en/research/project/216338, 
1059,1059,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Christopher G Ellis,Western University,https://cognit.ca/en/research/project/216338, 
1060,1060,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Shirley H Mei,Ottawa Hospital Research Institute,https://cognit.ca/en/research/project/216338, 
1061,1061,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Brian H Cuthbertson,Sunnybrook Health Sciences Centre,https://cognit.ca/en/research/project/216338, 
1062,1062,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Maziar Divangahi,McGill University,https://cognit.ca/en/research/project/216338, 
1063,1063,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Tina Mele,Western University,https://cognit.ca/en/research/project/216338, 
1064,1064,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Constantine J Karvellas,University of Alberta,https://cognit.ca/en/research/project/216338, 
1065,1065,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Kimberly Macala,University of Alberta,https://cognit.ca/en/research/project/216338, 
1066,1066,For-profit firms in emerging markets: their role and impact in creating market-based institutions ( 2015/16-2018/19 ),William G Mitchell,University of Toronto,https://cognit.ca/en/research/project/107561, 
1067,1067,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Jean-Sébastien Joyal,University of Montreal,https://cognit.ca/en/research/project/216338, 
1068,1068,"Canadian Sepsis Research Network: Improving Care Before, During and After Sepsis. ( 2019/20-2020/21 )",Asher A Mendelson,University of Manitoba,https://cognit.ca/en/research/project/216338, 
